Age,Income,LoanAmount,CreditScore,YearsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
65,40821,34803,537,9,3,20.828398476839258,36,11.475837265564849,1
40,29107,46531,771,3,1,12.574134935440192,36,4.737898616261404,1
21,40928,19001,516,13,2,12.383516927367202,60,4.159246735455841,1
28,50618,7722,325,3,4,17.66505666069016,36,23.600942678929222,1
66,62073,21100,486,23,1,20.124753166995596,60,35.83431689555163,1
36,47379,18460,415,20,8,24.697715800229943,36,38.70601912970273,1
34,50379,24987,462,9,7,7.230673517647986,36,36.020490349500484,1
32,41276,5015,713,24,4,10.929447194251885,60,45.63812438240851,0
43,27324,40897,477,5,10,7.117531277835049,36,2.6001222946093083,1
35,22301,3962,579,15,0,22.438383106886064,36,42.766974428241525,1
48,44532,5840,511,27,4,15.292604631236937,36,33.03382978019861,1
54,51269,21533,353,35,3,21.8274620576636,36,8.776005600131532,1
22,43420,21454,366,32,14,24.682343757518012,36,34.119036741881374,1
52,22860,49105,843,29,13,15.329443637941232,60,25.587978006878565,1
43,53021,6699,819,35,12,6.040264112600414,60,17.952062326710077,0
42,74439,6922,798,24,8,11.267255999278554,36,12.397907958293219,0
45,48280,25919,730,12,1,4.278069891276273,36,23.207719362236627,0
42,41307,27508,345,38,6,21.759970359129326,60,11.956632259460475,1
42,49092,22664,334,14,1,3.8845692445483566,60,4.142354198206672,1
69,33434,33270,488,37,12,16.231977287793736,60,42.306002920999376,1
62,32466,26278,388,29,12,5.781865647008193,60,29.64184909280964,1
26,56771,15862,634,13,10,3.662493589974489,36,18.183482919416527,0
35,64854,14598,435,3,11,9.0072345086202,60,22.33399903163774,1
63,47793,2898,845,0,2,15.364822150307589,60,43.241368380484424,0
57,20393,23939,412,2,13,5.114390112397926,36,15.992175275292897,1
53,55300,32288,471,35,2,16.720089484074187,36,19.00865237275025,1
28,81010,25774,638,3,9,17.947832754454218,36,38.30402053908635,1
64,46341,3822,824,13,7,24.34850915243922,36,10.02613054566156,0
64,47332,38252,473,24,1,22.840047228344638,60,32.963127616830626,1
25,36910,26049,631,38,0,15.686008705444955,60,21.716190272964464,1
59,57220,22884,506,2,5,20.55734338726486,60,25.007928279840435,1
24,39935,14052,642,6,5,11.318283255410327,60,39.344007781040006,0
26,65322,19038,403,7,10,16.092812645366465,60,49.65661781574677,1
65,40136,17975,339,6,14,12.1721146536348,36,41.57559620097352,1
52,55126,35616,322,24,0,10.746397876809237,36,8.027198318130207,1
50,49304,14269,551,16,4,19.144248946311286,60,11.227591762019424,0
67,73326,4041,589,25,8,9.878416702165037,60,20.496523856954163,1
55,56142,17551,501,3,9,11.68187380510916,60,35.96132599505132,1
60,70805,5379,454,17,10,11.394188778236758,36,25.468558266011577,1
36,51629,8661,405,3,9,22.213673684503966,60,45.090033762774375,1
33,47438,7967,559,16,4,7.163696103946524,60,2.4337740186391734,0
62,49427,30870,499,16,11,11.7017295272614,60,12.92584894064987,1
50,38428,45967,516,24,6,22.589200522169676,36,10.963579621540864,1
39,57975,16674,710,2,5,3.829045156389543,36,37.20854737546902,0
37,39644,21394,416,11,10,23.87914039955444,60,23.23857740946443,1
39,51686,14531,723,26,9,22.826359025602894,60,0.7506520351332868,0
48,62828,22370,511,16,3,12.483735147795976,36,38.67183762144167,1
46,73753,19565,454,21,12,17.540043530021784,36,18.090157805133583,1
57,52442,1832,562,38,11,24.807933203373096,36,13.023017923114061,1
46,62918,47978,806,38,1,15.431390106828202,36,9.135884103987651,0
43,61128,18405,450,35,9,5.5833218660805795,60,47.300609336278455,1
29,44264,11185,511,15,12,21.85328179090385,36,47.10190138197338,1
32,81617,4492,491,36,4,6.384259712979976,36,3.827644409085834,0
21,41356,45630,397,28,11,9.031340595528205,36,11.638367982646002,1
21,51364,1288,840,13,11,22.280580090773586,36,32.30596610414232,0
67,71811,41584,471,6,13,9.004628054504881,36,33.521232918915715,1
54,71441,2076,670,27,13,19.5193475090341,60,20.883587192215703,0
52,50214,49332,454,12,9,13.124984093315552,60,28.425492890610716,1
68,64856,35139,439,15,12,19.834602331094835,36,35.13152916048305,1
45,46640,2074,555,20,8,8.495573268342532,60,47.525460203418305,1
60,42669,38702,715,3,12,12.520658786616387,36,36.25547006333905,1
65,31808,28535,628,38,2,10.340468779718755,60,5.51353154779422,1
21,60858,33807,677,34,2,8.854446902613748,60,35.892330708640415,1
36,62438,5274,565,14,12,10.260242113403034,60,3.386316426957042,0
59,41481,29198,840,25,11,10.444332276317144,60,25.125361850386952,0
25,54021,30859,438,6,10,24.04063116361104,60,26.344762046144606,1
42,89764,39264,811,17,6,14.964452151203213,36,38.913235285303614,1
49,67200,46760,548,24,13,13.434122049041948,36,0.5779324702616495,1
23,36477,36276,607,36,9,14.321349252925659,60,43.73760335501344,1
32,65023,13018,518,20,1,24.916815985578502,60,33.194236485401504,1
46,36547,9072,592,7,7,17.55216575516195,60,1.5595424991093898,1
36,15000,14348,709,19,14,18.62496279147144,36,8.001513797138982,1
57,49693,47678,497,17,6,10.242869335116978,60,1.975876498842627,1
42,73448,14952,379,18,7,13.638060764309193,60,38.296980022570295,1
49,70961,49833,684,2,9,7.4574058742313944,36,8.545254620433184,0
34,55658,1318,436,37,5,18.23157329734932,36,2.2799991833261144,1
48,41874,12818,512,17,4,10.906632303694227,36,6.899386591248019,1
25,57296,27011,506,26,10,19.588199863880174,36,27.977850196047328,1
67,45962,19787,432,14,3,8.08296816790117,36,24.774326263299347,1
69,42295,47750,465,20,13,12.175315106332334,60,12.312867649546016,1
50,65930,44624,802,21,7,13.63046330917029,36,47.14676403670646,0
66,42109,13516,729,7,13,7.080295106059321,36,42.740443284265616,0
25,66908,34496,479,10,1,4.996208530486858,36,15.723046981094873,1
32,41117,35055,420,11,14,10.316955492347152,36,23.728596598577894,1
36,80877,37769,473,38,5,15.21518108581289,60,25.841159613759846,1
46,25390,9752,630,26,13,17.532597394206405,60,37.80878874572154,1
46,35648,2375,367,34,11,12.64333387941555,60,21.397327742039707,1
68,47669,15970,437,1,13,14.255968681758478,36,27.32353826623241,1
41,20239,45846,607,34,9,15.17864894980772,36,20.628278213962474,1
59,15000,33792,629,30,5,14.506082652544404,60,38.141040561555506,1
56,20368,18538,537,7,4,5.442063943757948,60,27.796699304400192,1
53,45618,13657,829,19,1,12.207522203364487,60,41.38903050719191,0
50,45999,18843,375,7,4,7.893125601533886,36,2.686789436485909,1
57,54994,16583,450,3,14,14.975323447229718,60,45.21531803790273,1
43,47044,22491,615,30,2,19.79863942404703,36,40.96952224885114,1
30,54492,38474,336,31,6,15.95895543506918,36,40.925234807230105,1
25,43246,47431,425,12,6,8.26916980653733,36,7.01544196625346,1
56,60722,49612,585,21,7,7.966773040346642,36,13.173643742379282,1
54,58914,43180,539,25,10,4.295459803937796,60,49.01308128426234,1
51,45099,19540,519,16,11,12.667188966291446,36,47.513752986607535,1
30,57995,6979,306,28,13,12.80652302749227,36,11.327233659471359,1
39,47140,8943,515,26,9,8.583381424724504,36,21.645133507820773,1
52,27165,9911,592,21,10,19.931557055168597,36,7.797155376063214,1
21,63567,41254,838,17,13,11.809463976974069,60,13.131908594553842,0
25,36397,34873,783,4,8,17.892130058621078,60,9.236424662285076,0
65,63407,4769,342,11,0,17.26151214281124,36,4.046851576760563,1
24,54860,3479,606,1,3,16.50191981250056,60,28.973943294903364,1
36,48732,11112,392,6,5,23.023422450405427,60,12.039284637334497,1
44,21845,45039,568,25,6,3.841637489457461,36,49.61202264829928,1
36,73096,5731,514,38,10,4.9628021831340385,60,25.771987546513937,0
22,44553,12361,413,14,4,19.026023982524727,36,17.954716021927975,1
69,59518,49855,484,32,5,11.10080725805159,36,45.65810857014036,1
48,48290,36940,424,2,0,24.71023149943466,60,31.037308852375904,1
52,45928,47809,404,1,13,8.152873534450087,36,6.3539409583585895,1
47,52892,33205,536,16,10,7.443509318972706,60,24.89102282561804,1
40,50398,25569,457,0,4,16.146769228773536,60,22.05395753812293,1
44,45995,8068,773,35,1,9.507643496106429,36,38.25660342041204,0
32,49170,7557,804,16,14,10.820599178983958,60,34.6888835851083,0
55,56405,37098,573,1,13,23.30202296563113,60,18.539565971550942,1
53,57467,39790,416,32,10,4.06421737592612,60,23.473966048874782,1
53,50650,46411,835,28,1,14.922077528220136,36,25.939403173683708,1
63,59314,35826,359,5,0,10.700337702420002,60,21.123046567258996,1
57,43638,23074,700,35,9,10.938827482995716,60,5.386068701595731,1
32,83373,23155,479,23,8,8.827889412598797,36,45.27229398779357,1
23,72283,37389,531,10,3,6.39927686573056,60,33.627999564723346,1
21,61436,43105,775,4,3,4.24135572708877,60,23.48601243524414,1
53,20876,37759,544,29,8,24.73545338415901,60,28.479347291028606,1
60,59090,31784,512,9,4,17.69786953993855,60,10.65818086325902,1
30,44950,33401,758,36,3,20.209914093197792,60,26.527816638929018,0
63,35319,12565,427,26,6,4.897549434948702,36,37.3013888848408,1
64,44568,25700,516,26,12,3.819004390352707,60,26.683718225675584,1
49,36982,42271,319,23,12,16.406206777368055,36,24.033268632831025,1
33,57602,16337,359,2,4,19.062374868520646,36,23.11928352461839,1
32,74239,12112,428,37,7,11.989624723845347,36,38.08113966083493,1
51,62390,14761,496,25,2,11.836734836704442,60,37.666983479366266,1
66,91437,43791,791,38,13,11.766309708542488,60,37.50351139715317,1
22,26695,9885,803,17,7,6.78425073116195,36,12.30849989561088,0
55,42409,2376,546,2,14,19.709140490815813,60,30.894748393261796,1
43,35854,6939,559,37,10,8.126643745318354,60,38.945365650489826,1
37,68440,42949,646,24,5,10.47482566349026,36,28.09471346818444,1
46,46691,3846,496,12,13,17.932084357660045,36,38.94886742174726,1
28,52842,7817,406,24,12,3.5022512821600866,60,42.72016991592632,1
49,59505,8430,459,23,8,19.974529498139557,36,8.694502978028279,1
46,28178,27328,721,15,5,22.830537087735294,60,15.317041277643822,1
30,40679,12151,506,10,3,4.609773568160261,36,30.065482197728123,1
46,64958,28619,612,20,1,16.21991183889612,60,14.483919317335147,1
54,41778,35484,731,30,10,12.281867851008318,60,47.06926888854333,1
61,24295,28664,534,14,2,5.186962914959653,60,9.70671199659604,1
27,36466,7780,626,35,6,18.167966227386323,36,17.847398894489302,0
24,45705,4331,778,0,9,16.664850387347734,60,49.71531512840818,0
65,52501,29604,727,27,4,17.317197035152986,60,9.459087303644854,1
31,48937,42849,399,32,6,20.99015034829645,60,22.4408854028852,1
49,40786,18762,537,2,6,9.668757975611307,36,15.689114937180188,1
56,64089,24765,406,14,5,18.05696353583921,36,40.489959527462624,1
45,48064,38043,663,32,14,19.48133043354046,36,15.207361977329798,1
41,53141,22922,792,31,1,7.129521738898687,36,8.071447727095704,0
56,41585,24694,342,22,4,24.076937813842495,36,46.65675651816101,1
30,72634,11556,372,25,14,10.809592460794857,60,15.870118809078782,1
57,44125,14555,603,16,10,18.844726869356073,36,37.08737652827946,1
29,51120,11004,304,8,14,19.711432715146472,36,14.528386262517417,1
44,65524,39190,648,4,9,14.336664765087077,36,8.929081574068725,1
55,54200,21810,699,28,5,6.267422081813274,36,40.120609128274886,0
69,53826,12188,732,5,7,9.426753046977899,60,2.7790993651613247,0
55,20395,1247,406,34,0,8.536309475067613,60,16.598642851776823,1
68,60209,21762,416,20,11,14.650810093228145,36,39.004083379088364,1
56,50833,47366,682,22,11,9.117280726435652,60,25.60687607967777,1
38,58123,46995,381,34,11,15.255565254592655,60,34.47869087724523,1
69,52748,14811,709,1,9,9.696445219321209,60,3.3408453611092295,0
59,41612,4741,369,8,6,3.5210513740533513,60,37.49049954828122,1
52,63414,30052,686,12,14,11.310019776326147,36,8.597020279964063,0
44,52971,35319,823,33,13,16.547293343566782,60,40.43520180739276,1
43,30659,7306,596,15,4,20.134480695552227,60,28.208736009913377,1
52,69627,4005,364,4,13,4.10983591106946,60,36.958090902163114,1
57,28542,4322,477,0,13,9.053729514546742,36,10.64163457576216,1
32,63513,17008,307,39,6,24.687435581024854,36,19.77127532193918,1
69,72303,41765,458,21,14,9.129030853406825,36,40.103466622753,1
33,33405,25870,310,25,2,20.209749615576346,36,45.540224715201184,1
43,48158,13466,710,33,3,14.451532795762203,60,11.328609764844261,1
45,46760,46284,454,20,1,6.126740657190103,36,39.66968299849068,1
55,47435,34161,505,6,11,17.333102773393648,60,5.42775891816909,1
61,77453,3739,414,24,5,24.276328323468956,36,21.28743307604938,1
50,33579,37935,678,11,4,22.566824204103465,36,46.93598332567027,1
37,45401,14194,649,30,14,18.34129493853219,60,47.256824284375206,1
69,72549,5231,397,26,0,14.511187739289683,60,14.83411010197136,1
40,45155,29268,318,21,14,10.365659619315284,60,9.645670329096124,1
68,35963,2401,612,33,0,11.174782471178446,36,7.474318523176704,0
45,53945,9086,827,16,7,10.943444929072388,36,24.04376267854803,0
42,62084,34673,744,10,14,23.3247625865276,60,4.6038413108066445,0
33,44107,1529,530,28,7,8.043217869111398,60,17.842652622755544,1
39,58315,41779,658,33,5,11.62764159620524,36,0.8505558297571769,1
69,29350,24462,682,36,10,12.787209565911152,60,12.969905549213422,1
56,30184,48769,811,25,8,12.291371400568325,36,45.013845094786646,1
32,43398,38386,343,31,0,3.5902623285711712,36,22.34891966664479,1
61,58850,17956,664,36,14,9.325931903685202,36,3.687272286643961,0
39,61422,18027,410,4,9,14.2192238799458,60,32.34183939304495,1
32,32269,48676,522,19,14,19.850606275589204,36,47.78167803455824,1
29,60866,21455,685,6,7,15.743690685682626,36,23.170381240283422,1
27,52497,40781,564,22,1,11.774533098569286,36,31.21439302538562,1
48,36811,43252,570,0,7,17.800528853322092,36,45.97090034137814,1
34,29987,45555,511,38,2,17.816703969310563,36,20.954971194798045,1
51,53447,46602,795,2,5,8.830380679099326,36,33.229340288889304,1
39,69343,6605,613,2,6,5.731144164212004,36,22.035213713904213,0
67,50532,11677,686,5,2,20.768445429448477,60,48.10654882628474,1
36,35976,17938,546,30,13,14.890321155674387,36,25.19007864860758,1
25,21979,47819,649,26,1,7.295282381864581,36,44.28264473797153,1
55,72942,44534,371,28,14,9.134527914244313,36,25.359924922250205,1
32,65627,44184,595,14,0,19.978126590556798,60,33.41930413974662,1
45,54531,16009,512,35,13,17.545356269051695,60,19.307074359575743,1
41,72169,31246,594,4,4,23.821081126776335,36,45.87775333631123,1
56,53358,29185,470,2,0,13.496369419233949,36,32.34710734941969,1
43,42034,30295,545,24,0,4.622012542256225,60,0.9956164941788803,1
36,58326,26519,440,31,4,18.55909164958659,36,0.7820586758119918,1
59,37554,21952,539,20,2,8.980581231828296,36,33.80887591968671,1
65,35065,47642,610,16,9,10.462872899337963,36,5.713443113385103,1
62,61574,10185,715,8,2,7.727937455985511,36,35.808220634993326,1
59,62836,20843,697,25,10,10.14211109033622,36,16.100838989215944,0
34,30893,18505,321,21,6,21.333830225689915,60,26.945983904577076,1
51,31448,29022,377,22,14,15.899336057733679,36,8.719979376680342,1
25,43324,17439,774,10,2,5.846805480356009,36,12.31108992023222,0
55,39330,15660,652,9,1,16.111978977918646,60,21.845887567228345,1
43,57147,9849,670,22,2,17.12161214440664,60,33.27387886110185,0
49,50720,30628,320,4,14,22.52370936279669,60,7.786581831879191,1
63,67473,25835,806,25,10,21.982377037348897,36,14.064156789332294,0
31,54758,5736,459,3,3,4.851814999155436,60,10.348120094545033,1
38,40331,36377,660,26,8,22.134009041992528,60,43.13371543902263,1
67,21633,48443,596,37,14,4.594021781201478,60,32.40032467312462,1
32,52691,4909,651,33,11,6.813622660571815,36,23.424786842903412,0
29,24345,15867,479,2,1,5.89832504463239,36,47.34715271081416,1
30,40145,1794,771,31,13,7.406490673378743,36,36.791314769655045,0
64,39174,18945,694,25,5,20.770132876067336,36,46.61130568399699,1
37,42373,16369,512,17,4,18.251565910048953,36,29.879648011287635,1
58,30259,44601,829,6,5,18.269692402558945,36,6.902845564560462,1
27,39120,24807,694,12,4,23.32574380159785,36,33.771355322261165,1
66,67188,11856,326,5,5,11.924797197459329,36,10.074558032842585,1
33,67147,7795,748,34,11,3.5706800269125907,36,17.298429583386792,0
60,72987,30385,737,30,3,17.25502171948297,36,25.480896690645103,0
62,50152,32063,584,36,7,22.16359930815145,60,7.868299103085036,1
29,54068,39260,488,3,11,24.489593882062465,60,1.0390691424724152,1
47,67409,49562,498,3,8,11.323693701793363,36,16.354296993534913,1
22,27940,11149,401,7,9,21.17627205152654,36,41.215788454422594,1
25,62084,27669,778,37,6,21.7583958582812,36,0.768998060413606,1
49,69535,27328,523,10,13,6.605413583375714,60,5.471696659730673,1
57,36665,38767,816,1,13,17.077218937996804,36,40.34274283683591,0
58,70739,38965,826,17,13,7.222512131528688,60,15.292585147501208,0
39,80865,4562,740,17,10,13.102562590304416,60,46.91067572404913,0
28,61667,34623,816,21,11,22.404238762922148,36,19.012207149614913,0
68,58917,43255,529,11,0,20.473542911385763,60,39.83519645422247,1
65,33203,37389,413,16,4,15.762298326182554,36,12.939492063107732,1
21,66038,5206,815,16,6,20.887247033377346,36,3.091561920775349,0
42,34616,34806,483,35,14,6.7857914401463475,60,44.077724285712556,1
37,55546,38364,333,28,4,7.690766403112523,60,46.36482378247878,1
27,57066,21897,595,15,4,7.9905930184741605,60,35.40498289946091,1
45,15000,15151,752,10,11,20.184291441023124,60,38.50339117980727,1
65,56087,5370,804,21,4,22.655758347604877,36,0.3563810045950355,0
24,89322,25045,705,29,4,15.600980889467932,60,37.691175882990294,0
56,18622,22700,426,7,12,24.09638993181702,60,23.609819344441345,1
26,49191,37215,441,17,10,19.152650400917402,36,22.63952273071289,1
51,20793,23234,427,15,4,15.619202427564922,60,27.003496023521055,1
39,36587,49671,649,19,0,16.649196327333676,60,13.560510810477467,1
64,21053,16326,823,38,11,21.764984294797976,36,34.814427740545106,0
59,52393,47824,762,7,5,5.438885209549223,36,14.779443601350389,1
47,61904,38997,543,29,10,7.112375970465274,60,27.93033189836901,1
30,56146,3241,485,37,10,9.225342151164256,60,6.846361440576748,1
46,36047,31639,532,28,11,22.737680903791496,36,33.753781755840045,1
39,40859,41586,813,12,12,23.81631687909409,60,9.480638227748273,0
59,54084,40766,300,16,5,11.157666792076231,60,8.520699287404293,1
23,36516,22278,538,39,7,23.362930359241727,60,1.2141581184683337,1
65,30068,43923,354,16,13,15.257227720793702,60,6.089288788490732,1
33,46413,7444,794,8,4,13.675385499843326,60,11.628512253946639,0
48,35829,4015,717,1,1,21.404440575486397,60,11.115468034471304,1
40,56173,15903,747,23,12,15.240793893045769,60,16.383571463916624,0
48,69480,40583,637,20,6,13.271369425659435,60,2.7208209038559916,1
28,88963,29143,576,1,13,3.8432153418121953,36,46.75990092599667,1
61,55071,5864,309,4,0,3.777299741684027,60,5.958793967384235,1
59,59689,10676,640,16,4,16.99321510267592,36,35.098193948100246,1
21,41010,5234,403,23,11,5.078464013208697,36,26.753658492476713,1
